transformed_feature,coefficient,raw_feature,abs_coefficient
apache_3j_diagnosis_303.01,-0.07548072070076262,apache_3j_diagnosis,0.07548072070076262
glucose_apache,-0.07487842822160458,glucose_apache,0.07487842822160458
apache_3j_diagnosis_109.09,0.07485652982110826,apache_3j_diagnosis,0.07485652982110826
hospital_id_81.0,-0.07450681794049539,hospital_id,0.07450681794049539
icu_id_90.0,-0.07450681794049539,icu_id,0.07450681794049539
apache_2_diagnosis_301.0,-0.07414911035339976,apache_2_diagnosis,0.07414911035339976
apache_3j_diagnosis_212.01,0.07395593701781174,apache_3j_diagnosis,0.07395593701781174
d1_bilirubin_min,0.07359297171735349,d1_bilirubin_min,0.07359297171735349
icu_id_408.0,0.07335680389835607,icu_id,0.07335680389835607
icu_id_428.0,0.07312655473179981,icu_id,0.07312655473179981
hospital_id_27.0,0.07270033057929996,hospital_id,0.07270033057929996
icu_id_608.0,0.07270033057929996,icu_id,0.07270033057929996
d1_arterial_pco2_min,-0.0725627881917628,d1_arterial_pco2_min,0.0725627881917628
apache_3j_diagnosis_1212.03,0.07232012297151678,apache_3j_diagnosis,0.07232012297151678
icu_id_646.0,-0.07221602866821965,icu_id,0.07221602866821965
icu_id_556.0,0.0716145152551625,icu_id,0.0716145152551625
h1_resprate_min,0.07143852704788971,h1_resprate_min,0.07143852704788971
icu_id_92.0,-0.0713906865868379,icu_id,0.0713906865868379
apache_3j_diagnosis_1902.02,0.07131199384625425,apache_3j_diagnosis,0.07131199384625425
icu_id_498.0,0.07056604205685633,icu_id,0.07056604205685633
hospital_id_186.0,0.07056604205685633,hospital_id,0.07056604205685633
d1_diasbp_max,-0.07046690717117392,d1_diasbp_max,0.07046690717117392
icu_id_413.0,-0.07029285009658164,icu_id,0.07029285009658164
icu_type_SICU,-0.07018084365062366,icu_type,0.07018084365062366
h1_diasbp_noninvasive_max,0.07009588757679495,h1_diasbp_noninvasive_max,0.07009588757679495
icu_id_480.0,-0.06992642730967971,icu_id,0.06992642730967971
hospital_id_51.0,0.06986118104777057,hospital_id,0.06986118104777057
icu_id_698.0,0.06986118104777057,icu_id,0.06986118104777057
icu_id_878.0,-0.06981659842073495,icu_id,0.06981659842073495
hospital_id_15.0,-0.06981659842073495,hospital_id,0.06981659842073495
apache_3j_diagnosis_312.05,0.06954027487636219,apache_3j_diagnosis,0.06954027487636219
icu_id_317.0,-0.06946002571461049,icu_id,0.06946002571461049
icu_id_312.0,0.06926434540167961,icu_id,0.06926434540167961
apache_2_diagnosis_303.0,0.06917337624731842,apache_2_diagnosis,0.06917337624731842
icu_id_705.0,-0.06896586817677874,icu_id,0.06896586817677874
hospital_id_135.0,-0.06896586817677874,hospital_id,0.06896586817677874
icu_id_87.0,-0.06866416675087196,icu_id,0.06866416675087196
pao2_apache,-0.06833107057387992,pao2_apache,0.06833107057387992
icu_id_607.0,0.06812372685600154,icu_id,0.06812372685600154
d1_bun_max,0.06748922341966469,d1_bun_max,0.06748922341966469
icu_id_657.0,0.06745539444236812,icu_id,0.06745539444236812
icu_id_388.0,-0.0670182351129536,icu_id,0.0670182351129536
hospital_id_44.0,-0.0670182351129536,hospital_id,0.0670182351129536
h1_potassium_min,0.0666841058417946,h1_potassium_min,0.0666841058417946
icu_id_195.0,-0.06663827322108364,icu_id,0.06663827322108364
hospital_id_85.0,-0.06663827322108364,hospital_id,0.06663827322108364
icu_id_391.0,-0.06660802473959883,icu_id,0.06660802473959883
apache_3j_diagnosis_1904.01,0.06635359672647143,apache_3j_diagnosis,0.06635359672647143
icu_id_559.0,0.06615752197637588,icu_id,0.06615752197637588
h1_pao2fio2ratio_max,0.06588529169887498,h1_pao2fio2ratio_max,0.06588529169887498
apache_3j_diagnosis_1413.01,0.06586802483215366,apache_3j_diagnosis,0.06586802483215366
apache_2_bodysystem_Haematologic,0.0657707217938831,apache_2_bodysystem,0.0657707217938831
apache_2_diagnosis_306.0,0.0657707217938831,apache_2_diagnosis,0.0657707217938831
apache_3j_bodysystem_Hematological,0.0657707217938831,apache_3j_bodysystem,0.0657707217938831
icu_id_468.0,-0.0654137290394217,icu_id,0.0654137290394217
apache_3j_diagnosis_602.09,-0.06535698954628984,apache_3j_diagnosis,0.06535698954628984
missingindicator_h1_diasbp_min,0.06524302695924614,h1_diasbp_min,0.06524302695924614
missingindicator_h1_diasbp_max,0.06524302695924614,h1_diasbp_max,0.06524302695924614
h1_potassium_max,-0.06509982802325438,h1_potassium_max,0.06509982802325438
icu_id_830.0,-0.06503293813949301,icu_id,0.06503293813949301
hospital_id_197.0,-0.06503293813949301,hospital_id,0.06503293813949301
apache_3j_diagnosis_1601.01,0.06492896143011032,apache_3j_diagnosis,0.06492896143011032
hospital_id_187.0,-0.06482998143208839,hospital_id,0.06482998143208839
icu_id_626.0,-0.06482998143208839,icu_id,0.06482998143208839
h1_hco3_max,0.06479530849515788,h1_hco3_max,0.06479530849515788
apache_3j_bodysystem_Sepsis,-0.06421886346619955,apache_3j_bodysystem,0.06421886346619955
apache_3j_diagnosis_309.01,0.06388153428436594,apache_3j_diagnosis,0.06388153428436594
icu_id_636.0,0.06384024609617246,icu_id,0.06384024609617246
d1_resprate_min,0.06381174850957595,d1_resprate_min,0.06381174850957595
h1_spo2_min,0.06363203187349073,h1_spo2_min,0.06363203187349073
apache_3j_diagnosis_211.12,0.06318045796048145,apache_3j_diagnosis,0.06318045796048145
icu_id_273.0,-0.06292230242896034,icu_id,0.06292230242896034
icu_id_925.0,-0.06210923271964093,icu_id,0.06210923271964093
hospital_id_121.0,-0.06210923271964093,hospital_id,0.06210923271964093
apache_post_operative,0.061959832323106284,apache_post_operative,0.061959832323106284
hospital_id_158.0,-0.06181767185797722,hospital_id,0.06181767185797722
icu_id_836.0,-0.06181767185797722,icu_id,0.06181767185797722
apache_3j_diagnosis_213.01,-0.06172152524730531,apache_3j_diagnosis,0.06172152524730531
icu_id_653.0,-0.06167626971994972,icu_id,0.06167626971994972
hospital_id_62.0,-0.06163851640010742,hospital_id,0.06163851640010742
apache_3j_diagnosis_801.02,0.06149742716599013,apache_3j_diagnosis,0.06149742716599013
icu_id_474.0,0.061464337152805734,icu_id,0.061464337152805734
missingindicator_d1_sysbp_invasive_max,-0.061402622757364106,d1_sysbp_invasive_max,0.061402622757364106
missingindicator_d1_sysbp_invasive_min,-0.061402622757364106,d1_sysbp_invasive_min,0.061402622757364106
apache_3j_diagnosis_110.01,-0.06133001468486721,apache_3j_diagnosis,0.06133001468486721
hospital_id_128.0,-0.060967031909106205,hospital_id,0.060967031909106205
apache_3j_diagnosis_313.01,-0.06060968564889777,apache_3j_diagnosis,0.06060968564889777
hospital_id_5.0,0.060408420840824414,hospital_id,0.060408420840824414
icu_id_261.0,0.060408420840824414,icu_id,0.060408420840824414
icu_id_109.0,-0.06030486510084747,icu_id,0.06030486510084747
hospital_id_151.0,-0.06030486510084747,hospital_id,0.06030486510084747
icu_id_394.0,-0.06027183145276565,icu_id,0.06027183145276565
missingindicator_d1_hemaglobin_max,-0.05994040235603731,d1_hemaglobin_max,0.05994040235603731
missingindicator_d1_hemaglobin_min,-0.05994040235603731,d1_hemaglobin_min,0.05994040235603731
apache_3j_diagnosis_901.04,-0.0591717676460341,apache_3j_diagnosis,0.0591717676460341
missingindicator_d1_potassium_min,0.0589847728236943,d1_potassium_min,0.0589847728236943
missingindicator_d1_potassium_max,0.0589847728236943,d1_potassium_max,0.0589847728236943
apache_3j_diagnosis_1211.01,0.058890579205472394,apache_3j_diagnosis,0.058890579205472394
missingindicator_resprate_apache,-0.05868168590534189,resprate_apache,0.05868168590534189
h1_mbp_min,0.058587558364677036,h1_mbp_min,0.058587558364677036
hospital_id_185.0,0.058372872899608644,hospital_id,0.058372872899608644
apache_3j_diagnosis_601.08,0.05833881722559829,apache_3j_diagnosis,0.05833881722559829
icu_id_707.0,0.057969939124026426,icu_id,0.057969939124026426
hospital_id_92.0,0.057969939124026426,hospital_id,0.057969939124026426
apache_3j_diagnosis_405.01,-0.057131744697558655,apache_3j_diagnosis,0.057131744697558655
apache_2_diagnosis_109.0,-0.05707911685249495,apache_2_diagnosis,0.05707911685249495
apache_3j_diagnosis_108.01,-0.05707911685249495,apache_3j_diagnosis,0.05707911685249495
hospital_id_54.0,-0.0569819536888415,hospital_id,0.0569819536888415
d1_lactate_max,0.05691433272948583,d1_lactate_max,0.05691433272948583
icu_id_895.0,-0.05678509564334586,icu_id,0.05678509564334586
hospital_id_35.0,-0.05678509564334586,hospital_id,0.05678509564334586
missingindicator_temp_apache,0.05650823915612389,temp_apache,0.05650823915612389
icu_id_908.0,-0.056114604000094735,icu_id,0.056114604000094735
hospital_id_195.0,-0.056114604000094735,hospital_id,0.056114604000094735
icu_id_874.0,-0.05601159062420019,icu_id,0.05601159062420019
hospital_id_142.0,-0.05601159062420019,hospital_id,0.05601159062420019
d1_glucose_max,0.0557410027547567,d1_glucose_max,0.0557410027547567
d1_mbp_noninvasive_min,0.055451104442579564,d1_mbp_noninvasive_min,0.055451104442579564
d1_mbp_max,-0.05540415146939507,d1_mbp_max,0.05540415146939507
icu_id_307.0,0.05533833610649294,icu_id,0.05533833610649294
missingindicator_h1_mbp_invasive_min,-0.05518888646683396,h1_mbp_invasive_min,0.05518888646683396
missingindicator_h1_mbp_invasive_max,-0.05518888646683396,h1_mbp_invasive_max,0.05518888646683396
h1_wbc_max,-0.05478544238383487,h1_wbc_max,0.05478544238383487
h1_sodium_min,0.05461127088401806,h1_sodium_min,0.05461127088401806
apache_3j_diagnosis_207.01,-0.05460080491384491,apache_3j_diagnosis,0.05460080491384491
apache_2_diagnosis_105.0,-0.05460080491384491,apache_2_diagnosis,0.05460080491384491
apache_3j_diagnosis_1301.02,-0.05409287981720882,apache_3j_diagnosis,0.05409287981720882
hospital_id_105.0,0.05395333860110077,hospital_id,0.05395333860110077
icu_id_259.0,0.05395333860110077,icu_id,0.05395333860110077
icu_id_483.0,0.05382516667559046,icu_id,0.05382516667559046
hospital_id_20.0,0.05382516667559046,hospital_id,0.05382516667559046
immunosuppression,0.05365846418180804,immunosuppression,0.05365846418180804
icu_id_426.0,0.05316630533681006,icu_id,0.05316630533681006
apache_3j_diagnosis_1205.01,-0.05295075334593575,apache_3j_diagnosis,0.05295075334593575
missingindicator_d1_pao2fio2ratio_min,-0.05277824363817201,d1_pao2fio2ratio_min,0.05277824363817201
missingindicator_d1_pao2fio2ratio_max,-0.05277824363817201,d1_pao2fio2ratio_max,0.05277824363817201
icu_id_286.0,-0.05259040194649034,icu_id,0.05259040194649034
hospital_id_29.0,0.05161218587795153,hospital_id,0.05161218587795153
icu_id_904.0,0.05161218587795153,icu_id,0.05161218587795153
h1_resprate_max,0.05147021123066864,h1_resprate_max,0.05147021123066864
icu_id_616.0,0.051386754738092955,icu_id,0.051386754738092955
icu_id_185.0,0.05116596586351982,icu_id,0.05116596586351982
apache_3j_diagnosis_1202.03,0.051113829477369796,apache_3j_diagnosis,0.051113829477369796
icu_id_102.0,0.050896856624330196,icu_id,0.050896856624330196
apache_3j_diagnosis_313.04,-0.050884933167672224,apache_3j_diagnosis,0.050884933167672224
hospital_id_6.0,-0.050741903703345505,hospital_id,0.050741903703345505
apache_3j_diagnosis_109.11,-0.05065789414912887,apache_3j_diagnosis,0.05065789414912887
h1_mbp_invasive_min,0.050618037467867215,h1_mbp_invasive_min,0.050618037467867215
albumin_apache,-0.05049647049961202,albumin_apache,0.05049647049961202
d1_diasbp_noninvasive_min,0.05048116585822179,d1_diasbp_noninvasive_min,0.05048116585822179
icu_id_794.0,0.0502165566445443,icu_id,0.0502165566445443
icu_id_404.0,-0.05009699250072364,icu_id,0.05009699250072364
hospital_id_171.0,-0.05009699250072364,hospital_id,0.05009699250072364
h1_pao2fio2ratio_min,-0.04996244062210625,h1_pao2fio2ratio_min,0.04996244062210625
hospital_admit_source_Emergency Department,-0.0499256959991939,hospital_admit_source,0.0499256959991939
missingindicator_h1_sysbp_noninvasive_max,-0.04987936502437359,h1_sysbp_noninvasive_max,0.04987936502437359
missingindicator_h1_sysbp_noninvasive_min,-0.04987936502437359,h1_sysbp_noninvasive_min,0.04987936502437359
apache_3j_diagnosis_1401.01,0.049676757841647816,apache_3j_diagnosis,0.049676757841647816
h1_diasbp_noninvasive_min,0.048895716967489615,h1_diasbp_noninvasive_min,0.048895716967489615
missingindicator_wbc_apache,0.04885100750675338,wbc_apache,0.04885100750675338
icu_id_425.0,-0.048811586932742346,icu_id,0.048811586932742346
hospital_id_181.0,0.04859014425940954,hospital_id,0.04859014425940954
icu_id_814.0,0.04859014425940954,icu_id,0.04859014425940954
icu_id_479.0,-0.04838163185820442,icu_id,0.04838163185820442
hospital_id_50.0,-0.04811440459133276,hospital_id,0.04811440459133276
icu_id_669.0,-0.04811440459133276,icu_id,0.04811440459133276
hospital_id_168.0,0.04810181292096306,hospital_id,0.04810181292096306
icu_id_136.0,0.04810181292096306,icu_id,0.04810181292096306
apache_3j_diagnosis_310.01,0.047747996095183966,apache_3j_diagnosis,0.047747996095183966
apache_3j_diagnosis_1408.06,-0.047736912009216134,apache_3j_diagnosis,0.047736912009216134
h1_arterial_pco2_min,-0.04771620502571914,h1_arterial_pco2_min,0.04771620502571914
missingindicator_weight,-0.04757383321359478,weight,0.04757383321359478
apache_3j_diagnosis_109.07,-0.04733556713024042,apache_3j_diagnosis,0.04733556713024042
icu_id_841.0,-0.047216847957422425,icu_id,0.047216847957422425
apache_3j_diagnosis_605.01,0.047172258643527754,apache_3j_diagnosis,0.047172258643527754
icu_id_625.0,0.047080876721065666,icu_id,0.047080876721065666
hospital_id_90.0,0.047080876721065666,hospital_id,0.047080876721065666
apache_3j_diagnosis_1102.01,0.047008345938414256,apache_3j_diagnosis,0.047008345938414256
icu_id_99.0,0.046936020897303164,icu_id,0.046936020897303164
h1_glucose_max,0.046726443694248464,h1_glucose_max,0.046726443694248464
icu_id_477.0,0.04669672547643047,icu_id,0.04669672547643047
hospital_admit_source_Floor,0.04643105953312846,hospital_admit_source,0.04643105953312846
apache_3j_diagnosis_1601.08,0.046037736050402435,apache_3j_diagnosis,0.046037736050402435
missingindicator_d1_mbp_invasive_min,0.04599609864215213,d1_mbp_invasive_min,0.04599609864215213
missingindicator_d1_mbp_invasive_max,0.04599609864215213,d1_mbp_invasive_max,0.04599609864215213
missingindicator_h1_potassium_min,0.04593825126804315,h1_potassium_min,0.04593825126804315
missingindicator_h1_potassium_max,0.04593825126804315,h1_potassium_max,0.04593825126804315
apache_3j_diagnosis_602.11,-0.045900175006566395,apache_3j_diagnosis,0.045900175006566395
d1_mbp_invasive_min,-0.04580589828913465,d1_mbp_invasive_min,0.04580589828913465
apache_3j_diagnosis_1208.01,-0.0455866121852433,apache_3j_diagnosis,0.0455866121852433
icu_id_100.0,0.04541423693259562,icu_id,0.04541423693259562
apache_3j_diagnosis_1405.02,-0.04534859407370767,apache_3j_diagnosis,0.04534859407370767
missingindicator_h1_wbc_max,0.04528234593836556,h1_wbc_max,0.04528234593836556
missingindicator_h1_wbc_min,0.04528234593836556,h1_wbc_min,0.04528234593836556
d1_potassium_max,0.045273547383725174,d1_potassium_max,0.045273547383725174
icu_id_89.0,-0.045154591711603874,icu_id,0.045154591711603874
apache_3j_diagnosis_211.09,-0.04500755867274016,apache_3j_diagnosis,0.04500755867274016
apache_3j_diagnosis_601.04,0.04476283638169492,apache_3j_diagnosis,0.04476283638169492
hospital_id_200.0,-0.044687336643758985,hospital_id,0.044687336643758985
icu_id_516.0,-0.044687336643758985,icu_id,0.044687336643758985
h1_lactate_min,-0.044322748331731034,h1_lactate_min,0.044322748331731034
icu_id_601.0,-0.04425920780935646,icu_id,0.04425920780935646
icu_id_552.0,0.04415380313484026,icu_id,0.04415380313484026
map_apache,0.04412582084634094,map_apache,0.04412582084634094
apache_3j_diagnosis_704.08,-0.04394822121852759,apache_3j_diagnosis,0.04394822121852759
diabetes_mellitus,-0.043875284447705734,diabetes_mellitus,0.043875284447705734
icu_id_95.0,0.043830308535702835,icu_id,0.043830308535702835
hospital_id_83.0,0.043830308535702835,hospital_id,0.043830308535702835
hospital_id_125.0,-0.043479982577262065,hospital_id,0.043479982577262065
icu_id_696.0,-0.043479982577262065,icu_id,0.043479982577262065
apache_3j_diagnosis_211.05,0.0434798957887167,apache_3j_diagnosis,0.0434798957887167
apache_3j_diagnosis_1304.08,-0.04344589769110616,apache_3j_diagnosis,0.04344589769110616
hospital_id_19.0,0.043022916885902616,hospital_id,0.043022916885902616
h1_temp_min,-0.042780036930432495,h1_temp_min,0.042780036930432495
d1_arterial_ph_max,-0.042769538064345906,d1_arterial_ph_max,0.042769538064345906
d1_diasbp_noninvasive_max,0.042691118848605054,d1_diasbp_noninvasive_max,0.042691118848605054
icu_id_424.0,-0.042685674063780876,icu_id,0.042685674063780876
hospital_id_117.0,-0.042685674063780876,hospital_id,0.042685674063780876
hospital_admit_source_Other Hospital,0.04260659034126953,hospital_admit_source,0.04260659034126953
ethnicity_Other/Unknown,-0.04194161535643862,ethnicity,0.04194161535643862
apache_3j_diagnosis_1902.03,0.04160082647573478,apache_3j_diagnosis,0.04160082647573478
apache_3j_diagnosis_1208.13,-0.041596939593647644,apache_3j_diagnosis,0.041596939593647644
h1_diasbp_invasive_max,-0.04158094490810108,h1_diasbp_invasive_max,0.04158094490810108
missingindicator_d1_arterial_pco2_max,-0.041413042091025934,d1_arterial_pco2_max,0.041413042091025934
missingindicator_d1_arterial_pco2_min,-0.041413042091025934,d1_arterial_pco2_min,0.041413042091025934
h1_glucose_min,-0.04137678846253649,h1_glucose_min,0.04137678846253649
apache_3j_bodysystem_Gynecological,-0.041054395629005015,apache_3j_bodysystem,0.041054395629005015
gcs_unable_apache,0.04096499229134609,gcs_unable_apache,0.04096499229134609
missingindicator_d1_hco3_max,0.04091677730102107,d1_hco3_max,0.04091677730102107
missingindicator_d1_hco3_min,0.04091677730102107,d1_hco3_min,0.04091677730102107
d1_sodium_max,0.04088021416531646,d1_sodium_max,0.04088021416531646
h1_heartrate_min,0.040838591267529686,h1_heartrate_min,0.040838591267529686
d1_potassium_min,-0.0405148970102207,d1_potassium_min,0.0405148970102207
d1_calcium_min,0.040439602666888334,d1_calcium_min,0.040439602666888334
hospital_id_40.0,-0.04027588929467638,hospital_id,0.04027588929467638
missingindicator_hematocrit_apache,-0.040083543219440805,hematocrit_apache,0.040083543219440805
missingindicator_d1_diasbp_max,-0.04003698555596926,d1_diasbp_max,0.04003698555596926
missingindicator_d1_diasbp_min,-0.04003698555596926,d1_diasbp_min,0.04003698555596926
apache_3j_diagnosis_307.01,0.03999103185383075,apache_3j_diagnosis,0.03999103185383075
missingindicator_h1_arterial_pco2_max,0.03947065202526621,h1_arterial_pco2_max,0.03947065202526621
missingindicator_h1_arterial_pco2_min,0.03947065202526621,h1_arterial_pco2_min,0.03947065202526621
d1_heartrate_min,0.0393463516518793,d1_heartrate_min,0.0393463516518793
icu_admit_source_Floor,-0.039319532613762434,icu_admit_source,0.039319532613762434
icu_id_176.0,-0.039102149295368045,icu_id,0.039102149295368045
hospital_id_57.0,-0.039102149295368045,hospital_id,0.039102149295368045
apache_3j_diagnosis_1208.03,-0.03909487618537519,apache_3j_diagnosis,0.03909487618537519
apache_3j_diagnosis_1504.04,-0.039057879171815635,apache_3j_diagnosis,0.039057879171815635
apache_3j_diagnosis_1705.03,0.03889725761056197,apache_3j_diagnosis,0.03889725761056197
icu_id_429.0,-0.038685444421952354,icu_id,0.038685444421952354
apache_3j_diagnosis_1209.02,0.038672878894362474,apache_3j_diagnosis,0.038672878894362474
apache_3j_diagnosis_1506.06,-0.038599975758173255,apache_3j_diagnosis,0.038599975758173255
cirrhosis,0.03853560809904161,cirrhosis,0.03853560809904161
icu_id_628.0,0.03847028205319962,icu_id,0.03847028205319962
apache_3j_diagnosis_312.03,0.038328432085839186,apache_3j_diagnosis,0.038328432085839186
apache_3j_diagnosis_602.07,-0.03820876512111893,apache_3j_diagnosis,0.03820876512111893
h1_temp_max,-0.0378549830995882,h1_temp_max,0.0378549830995882
ph_apache,0.037386347528312644,ph_apache,0.037386347528312644
h1_sysbp_noninvasive_max,0.03697309174991123,h1_sysbp_noninvasive_max,0.03697309174991123
apache_3j_diagnosis_404.02,-0.03686244672497292,apache_3j_diagnosis,0.03686244672497292
hospital_id_104.0,-0.03644921933854295,hospital_id,0.03644921933854295
icu_id_926.0,-0.03644921933854295,icu_id,0.03644921933854295
d1_pao2fio2ratio_min,-0.03638357429412631,d1_pao2fio2ratio_min,0.03638357429412631
icu_id_918.0,-0.03631130791963609,icu_id,0.03631130791963609
h1_sysbp_max,-0.03626772119885242,h1_sysbp_max,0.03626772119885242
apache_3j_diagnosis_1601.03,0.035922412333904905,apache_3j_diagnosis,0.035922412333904905
icu_type_Neuro ICU,0.03517835625153729,icu_type,0.03517835625153729
hospital_id_159.0,0.03511625998176504,hospital_id,0.03511625998176504
icu_id_709.0,0.03511625998176504,icu_id,0.03511625998176504
apache_3j_diagnosis_307.05,0.034672440715086586,apache_3j_diagnosis,0.034672440715086586
h1_wbc_min,0.03452668411715632,h1_wbc_min,0.03452668411715632
h1_hco3_min,-0.034491303160319495,h1_hco3_min,0.034491303160319495
apache_3j_diagnosis_1802.02,0.03432884451233374,apache_3j_diagnosis,0.03432884451233374
icu_id_889.0,-0.034298084047136024,icu_id,0.034298084047136024
apache_3j_diagnosis_601.05,0.03418111473809851,apache_3j_diagnosis,0.03418111473809851
apache_3j_diagnosis_211.08,0.03414810600368329,apache_3j_diagnosis,0.03414810600368329
d1_sysbp_noninvasive_min,-0.03402012230011519,d1_sysbp_noninvasive_min,0.03402012230011519
missingindicator_h1_platelets_max,-0.034017900013815494,h1_platelets_max,0.034017900013815494
missingindicator_h1_platelets_min,-0.034017900013815494,h1_platelets_min,0.034017900013815494
hospital_id_39.0,-0.03398458882274302,hospital_id,0.03398458882274302
apache_3j_diagnosis_1405.04,-0.03386735231646824,apache_3j_diagnosis,0.03386735231646824
hospital_admit_source_Other ICU,0.03385940185556356,hospital_admit_source,0.03385940185556356
hospital_id_166.0,0.033803980776702984,hospital_id,0.033803980776702984
apache_3j_diagnosis_1601.06,0.03375045350283322,apache_3j_diagnosis,0.03375045350283322
icu_type_MICU,-0.03333752681403418,icu_type,0.03333752681403418
icu_id_561.0,0.033223063990491936,icu_id,0.033223063990491936
h1_hemaglobin_min,0.03293983182417871,h1_hemaglobin_min,0.03293983182417871
apache_3j_diagnosis_1209.01,0.03269290171976717,apache_3j_diagnosis,0.03269290171976717
apache_3j_diagnosis_1802.01,-0.032494677130358876,apache_3j_diagnosis,0.032494677130358876
apache_3j_diagnosis_1503.02,-0.032291041564686734,apache_3j_diagnosis,0.032291041564686734
h1_diasbp_invasive_min,0.032254298445524486,h1_diasbp_invasive_min,0.032254298445524486
missingindicator_h1_creatinine_min,-0.03203678142963125,h1_creatinine_min,0.03203678142963125
missingindicator_h1_creatinine_max,-0.03203678142963125,h1_creatinine_max,0.03203678142963125
missingindicator_h1_sysbp_invasive_min,0.03201401937697747,h1_sysbp_invasive_min,0.03201401937697747
missingindicator_h1_sysbp_invasive_max,0.03201401937697747,h1_sysbp_invasive_max,0.03201401937697747
missingindicator_glucose_apache,0.03200497480367918,glucose_apache,0.03200497480367918
h1_sysbp_invasive_min,-0.031892797463815785,h1_sysbp_invasive_min,0.031892797463815785
apache_3j_diagnosis_313.03,-0.03182319355825655,apache_3j_diagnosis,0.03182319355825655
h1_sodium_max,-0.03170569791219969,h1_sodium_max,0.03170569791219969
d1_hco3_min,0.031686000404638176,d1_hco3_min,0.031686000404638176
missingindicator_heart_rate_apache,-0.03167400755277812,heart_rate_apache,0.03167400755277812
apache_3j_diagnosis_1408.13,-0.03145858938566984,apache_3j_diagnosis,0.03145858938566984
apache_3j_diagnosis_602.06,-0.0313930045782046,apache_3j_diagnosis,0.0313930045782046
apache_3j_diagnosis_802.04,0.03116768535113296,apache_3j_diagnosis,0.03116768535113296
apache_3j_diagnosis_1304.05,0.031157507224345307,apache_3j_diagnosis,0.031157507224345307
apache_3j_diagnosis_1208.16,0.031141847674041295,apache_3j_diagnosis,0.031141847674041295
apache_2_diagnosis_202.0,0.031054207992288387,apache_2_diagnosis,0.031054207992288387
apache_2_diagnosis_103.0,-0.03105013137119715,apache_2_diagnosis,0.03105013137119715
apache_3j_diagnosis_204.01,-0.03105013137119715,apache_3j_diagnosis,0.03105013137119715
apache_3j_diagnosis_109.16,0.030619819556497504,apache_3j_diagnosis,0.030619819556497504
